sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0003_S024_R000","T0003_S024",3,24,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",12596
"T0003_S024_R001","T0003_S024",3,24,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",10652
"T0003_S024_R002","T0003_S024",3,24,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",11204
"T0003_S025_R000","T0003_S025",3,25,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",9531
"T0003_S025_R001","T0003_S025",3,25,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",10165
"T0003_S025_R002","T0003_S025",3,25,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12040
"T0003_S026_R000","T0003_S026",3,26,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1544
"T0003_S026_R001","T0003_S026",3,26,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1321
"T0003_S026_R002","T0003_S026",3,26,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1420
"T0003_S027_R000","T0003_S027",3,27,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1341
"T0003_S027_R001","T0003_S027",3,27,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1510
"T0003_S027_R002","T0003_S027",3,27,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1529
"T0003_S028_R000","T0003_S028",3,28,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1687
"T0003_S028_R001","T0003_S028",3,28,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1638
"T0003_S028_R002","T0003_S028",3,28,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1252
"T0003_S029_R000","T0003_S029",3,29,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1552
"T0003_S029_R001","T0003_S029",3,29,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1513
"T0003_S029_R002","T0003_S029",3,29,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1271
"T0003_S030_R000","T0003_S030",3,30,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1415
"T0003_S030_R001","T0003_S030",3,30,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1665
"T0003_S030_R002","T0003_S030",3,30,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1535
"T0003_S031_R000","T0003_S031",3,31,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1532
"T0003_S031_R001","T0003_S031",3,31,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1642
"T0003_S032_R000","T0003_S032",3,32,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1501
"T0003_S032_R001","T0003_S032",3,32,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1617
"T0003_S033_R001","T0003_S033",3,33,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1431
"T0003_S033_R002","T0003_S033",3,33,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1439
"T0003_S034_R001","T0003_S034",3,34,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1367
"T0003_S034_R002","T0003_S034",3,34,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1254
"T0003_S036_R001","T0003_S036",3,36,1,3876530030344199014,"INVALID","FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",1298
"T0003_S036_R002","T0003_S036",3,36,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",1227
"T0003_S037_R000","T0003_S037",3,37,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1695
"T0003_S037_R001","T0003_S037",3,37,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1649
"T0003_S037_R002","T0003_S037",3,37,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1480
"T0003_S038_R000","T0003_S038",3,38,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1712
"T0003_S038_R001","T0003_S038",3,38,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1660
"T0003_S038_R002","T0003_S038",3,38,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1483
"T0003_S039_R000","T0003_S039",3,39,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3665
"T0003_S039_R001","T0003_S039",3,39,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3750
"T0003_S039_R002","T0003_S039",3,39,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4012
"T0003_S040_R000","T0003_S040",3,40,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3791
"T0003_S040_R001","T0003_S040",3,40,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3751
"T0003_S040_R002","T0003_S040",3,40,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3987
"T0003_S041_R001","T0003_S041",3,41,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2332
"T0003_S041_R002","T0003_S041",3,41,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",849
"T0003_S042_R000","T0003_S042",3,42,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2775
"T0003_S042_R001","T0003_S042",3,42,1,3876530030344199014,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3465
"T0003_S042_R002","T0003_S042",3,42,2,820947666153540580,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3522
"T0004_S011_R000","T0004_S011",4,11,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5812
"T0004_S011_R001","T0004_S011",4,11,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7391
"T0004_S011_R002","T0004_S011",4,11,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4617
"T0004_S012_R001","T0004_S012",4,12,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5989
"T0004_S012_R002","T0004_S012",4,12,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8441
"T0004_S014_R001","T0004_S014",4,14,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6268
"T0004_S015_R000","T0004_S015",4,15,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9775
"T0004_S015_R001","T0004_S015",4,15,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11326
"T0004_S015_R002","T0004_S015",4,15,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10228
"T0004_S016_R002","T0004_S016",4,16,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7606
"T0004_S017_R000","T0004_S017",4,17,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4877
"T0004_S017_R002","T0004_S017",4,17,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4809
"T0004_S018_R000","T0004_S018",4,18,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5174
"T0004_S018_R001","T0004_S018",4,18,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4990
"T0004_S018_R002","T0004_S018",4,18,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4930
"T0004_S019_R000","T0004_S019",4,19,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5546
"T0004_S019_R001","T0004_S019",4,19,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5958
"T0004_S019_R002","T0004_S019",4,19,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5590
"T0004_S020_R000","T0004_S020",4,20,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6283
"T0004_S020_R002","T0004_S020",4,20,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6996
"T0004_S021_R000","T0004_S021",4,21,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7293
"T0004_S022_R002","T0004_S022",4,22,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7542
"T0004_S023_R002","T0004_S023",4,23,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6939
"T0004_S024_R000","T0004_S024",4,24,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5941
"T0004_S025_R002","T0004_S025",4,25,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6258
"T0004_S026_R001","T0004_S026",4,26,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6134
"T0004_S026_R002","T0004_S026",4,26,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6272
"T0004_S028_R000","T0004_S028",4,28,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7056
"T0004_S028_R001","T0004_S028",4,28,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7080
"T0004_S028_R002","T0004_S028",4,28,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6591
"T0004_S029_R000","T0004_S029",4,29,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7246
"T0004_S029_R001","T0004_S029",4,29,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7238
"T0004_S029_R002","T0004_S029",4,29,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7164
"T0004_S030_R000","T0004_S030",4,30,0,-5062125743834831953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7834
"T0004_S030_R001","T0004_S030",4,30,1,-1707705101904129799,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8998
"T0004_S030_R002","T0004_S030",4,30,2,-4841958785222605436,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11032
"T0004_S031_R000","T0004_S031",4,31,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10597
"T0004_S031_R001","T0004_S031",4,31,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10436
"T0004_S031_R002","T0004_S031",4,31,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12752
"T0004_S032_R000","T0004_S032",4,32,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13378
"T0004_S032_R001","T0004_S032",4,32,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13653
"T0004_S032_R002","T0004_S032",4,32,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14295
"T0004_S033_R000","T0004_S033",4,33,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",14451
"T0004_S033_R001","T0004_S033",4,33,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13979
"T0004_S033_R002","T0004_S033",4,33,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",14218
"T0004_S034_R000","T0004_S034",4,34,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13534
"T0004_S034_R001","T0004_S034",4,34,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13344
"T0004_S034_R002","T0004_S034",4,34,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13357
"T0004_S035_R000","T0004_S035",4,35,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13345
"T0004_S035_R001","T0004_S035",4,35,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12977
"T0004_S035_R002","T0004_S035",4,35,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12696
"T0004_S041_R001","T0004_S041",4,41,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",11679
"T0004_S041_R002","T0004_S041",4,41,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",11954
"T0004_S042_R000","T0004_S042",4,42,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",12722
"T0004_S042_R001","T0004_S042",4,42,1,-1707705101904129799,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",12845
"T0004_S042_R002","T0004_S042",4,42,2,-4841958785222605436,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",13176
"T0005_S002_R000","T0005_S002",5,2,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13313
"T0005_S002_R001","T0005_S002",5,2,1,-511088855182351525,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13322
"T0005_S002_R002","T0005_S002",5,2,2,-7549956658914992105,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13336
"T0005_S003_R000","T0005_S003",5,3,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13677
"T0005_S003_R001","T0005_S003",5,3,1,-511088855182351525,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13155
"T0005_S003_R002","T0005_S003",5,3,2,-7549956658914992105,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13287
"T0005_S004_R000","T0005_S004",5,4,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13209
"T0005_S004_R001","T0005_S004",5,4,1,-511088855182351525,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13272
"T0005_S004_R002","T0005_S004",5,4,2,-7549956658914992105,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13229
"T0005_S005_R000","T0005_S005",5,5,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13382
"T0005_S005_R001","T0005_S005",5,5,1,-511088855182351525,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13390
"T0005_S005_R002","T0005_S005",5,5,2,-7549956658914992105,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13425
"T0005_S012_R000","T0005_S012",5,12,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13970
"T0005_S012_R001","T0005_S012",5,12,1,-511088855182351525,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13583
"T0005_S012_R002","T0005_S012",5,12,2,-7549956658914992105,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",13529
"T0005_S013_R000","T0005_S013",5,13,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",14265
"T0005_S013_R001","T0005_S013",5,13,1,-511088855182351525,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",14035
"T0005_S013_R002","T0005_S013",5,13,2,-7549956658914992105,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",14081
"T0005_S014_R000","T0005_S014",5,14,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",8402
"T0005_S014_R001","T0005_S014",5,14,1,-511088855182351525,"INVALID","EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",6931
"T0005_S014_R002","T0005_S014",5,14,2,-7549956658914992105,"INVALID","EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",7588
"T0005_S015_R000","T0005_S015",5,15,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8269
"T0005_S015_R001","T0005_S015",5,15,1,-511088855182351525,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7785
"T0005_S015_R002","T0005_S015",5,15,2,-7549956658914992105,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7582
"T0005_S020_R000","T0005_S020",5,20,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12044
"T0005_S020_R001","T0005_S020",5,20,1,-511088855182351525,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7152
"T0005_S020_R002","T0005_S020",5,20,2,-7549956658914992105,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8117
"T0005_S021_R000","T0005_S021",5,21,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6369
"T0005_S021_R001","T0005_S021",5,21,1,-511088855182351525,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1923
"T0005_S021_R002","T0005_S021",5,21,2,-7549956658914992105,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5095
"T0005_S024_R000","T0005_S024",5,24,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1020
"T0006_S000_R001","T0006_S000",6,0,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2509
"T0006_S001_R001","T0006_S001",6,1,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3645
"T0006_S003_R000","T0006_S003",6,3,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2713
"T0006_S004_R000","T0006_S004",6,4,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2421
"T0006_S013_R000","T0006_S013",6,13,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",13941
"T0006_S013_R001","T0006_S013",6,13,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14584
"T0006_S013_R002","T0006_S013",6,13,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14567
"T0006_S014_R000","T0006_S014",6,14,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14569
"T0006_S014_R001","T0006_S014",6,14,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14733
"T0006_S014_R002","T0006_S014",6,14,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14752
"T0006_S015_R000","T0006_S015",6,15,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",15024
"T0006_S016_R000","T0006_S016",6,16,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14585
"T0006_S016_R001","T0006_S016",6,16,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14760
"T0006_S016_R002","T0006_S016",6,16,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14331
"T0006_S019_R000","T0006_S019",6,19,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",14048
"T0006_S020_R000","T0006_S020",6,20,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",13735
"T0006_S026_R000","T0006_S026",6,26,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12058
"T0006_S026_R001","T0006_S026",6,26,1,-7791428747246453953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11790
"T0006_S026_R002","T0006_S026",6,26,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11746
"T0006_S027_R000","T0006_S027",6,27,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12135
"T0006_S027_R001","T0006_S027",6,27,1,-7791428747246453953,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11484
"T0006_S027_R002","T0006_S027",6,27,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11251
"T0006_S030_R000","T0006_S030",6,30,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11231
"T0006_S030_R001","T0006_S030",6,30,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10725
"T0006_S030_R002","T0006_S030",6,30,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11329
"T0006_S031_R000","T0006_S031",6,31,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12803
"T0006_S031_R001","T0006_S031",6,31,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12745
"T0006_S031_R002","T0006_S031",6,31,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12762
"T0006_S035_R000","T0006_S035",6,35,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",13031
"T0006_S035_R001","T0006_S035",6,35,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12941
"T0006_S035_R002","T0006_S035",6,35,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12862
"T0006_S036_R000","T0006_S036",6,36,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13239
"T0006_S036_R001","T0006_S036",6,36,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",13030
"T0006_S036_R002","T0006_S036",6,36,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13071
"T0006_S037_R000","T0006_S037",6,37,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13280
"T0006_S037_R002","T0006_S037",6,37,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13103
"T0006_S038_R000","T0006_S038",6,38,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13325
"T0006_S038_R001","T0006_S038",6,38,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",12890
"T0006_S038_R002","T0006_S038",6,38,2,-5055733709276435138,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",13173
"T0006_S039_R000","T0006_S039",6,39,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13075
"T0006_S039_R001","T0006_S039",6,39,1,-7791428747246453953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",13166
