sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0006_S007_R000","T0006_S007",6,7,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4537
"T0006_S013_R000","T0006_S013",6,13,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5708
"T0006_S014_R000","T0006_S014",6,14,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5894
"T0006_S015_R000","T0006_S015",6,15,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5667
"T0006_S016_R000","T0006_S016",6,16,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6224
"T0006_S017_R000","T0006_S017",6,17,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6162
"T0006_S019_R000","T0006_S019",6,19,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5778
"T0006_S020_R000","T0006_S020",6,20,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5626
"T0006_S021_R000","T0006_S021",6,21,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5927
"T0006_S025_R000","T0006_S025",6,25,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5007
"T0006_S026_R000","T0006_S026",6,26,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5073
"T0006_S027_R000","T0006_S027",6,27,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5003
"T0006_S028_R000","T0006_S028",6,28,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4762
"T0006_S029_R000","T0006_S029",6,29,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4663
"T0006_S030_R000","T0006_S030",6,30,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4666
"T0006_S031_R000","T0006_S031",6,31,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5173
"T0006_S032_R000","T0006_S032",6,32,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4956
"T0006_S033_R000","T0006_S033",6,33,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4966
"T0006_S035_R000","T0006_S035",6,35,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4986
"T0006_S036_R000","T0006_S036",6,36,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5007
"T0006_S037_R000","T0006_S037",6,37,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4782
"T0006_S038_R000","T0006_S038",6,38,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4843
"T0006_S039_R000","T0006_S039",6,39,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4927
"T0006_S040_R000","T0006_S040",6,40,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4795
"T0006_S041_R000","T0006_S041",6,41,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5030
"T0006_S045_R000","T0006_S045",6,45,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4949
"T0007_S001_R000","T0007_S001",7,1,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6737
"T0007_S002_R000","T0007_S002",7,2,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6625
"T0007_S003_R000","T0007_S003",7,3,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6548
"T0007_S004_R000","T0007_S004",7,4,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6622
"T0007_S005_R000","T0007_S005",7,5,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5634
"T0007_S007_R000","T0007_S007",7,7,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1430
"T0007_S013_R000","T0007_S013",7,13,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11248
"T0007_S015_R000","T0007_S015",7,15,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11278
"T0007_S016_R000","T0007_S016",7,16,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10004
"T0007_S017_R000","T0007_S017",7,17,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1066
"T0007_S018_R000","T0007_S018",7,18,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1012
"T0007_S019_R000","T0007_S019",7,19,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1041
"T0007_S020_R000","T0007_S020",7,20,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",865
"T0007_S021_R000","T0007_S021",7,21,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",976
"T0007_S022_R000","T0007_S022",7,22,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1666
"T0007_S023_R000","T0007_S023",7,23,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2524
"T0007_S024_R000","T0007_S024",7,24,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3628
"T0007_S025_R000","T0007_S025",7,25,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3435
"T0007_S031_R000","T0007_S031",7,31,0,-3653789079173672140,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3293
"T0007_S032_R000","T0007_S032",7,32,0,-3653789079173672140,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12390
"T0007_S034_R000","T0007_S034",7,34,0,-3653789079173672140,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13634
"T0008_S000_R000","T0008_S000",8,0,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12445
"T0008_S001_R000","T0008_S001",8,1,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",10076
"T0008_S002_R000","T0008_S002",8,2,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",8943
"T0008_S003_R000","T0008_S003",8,3,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9708
"T0008_S004_R000","T0008_S004",8,4,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",8988
"T0008_S005_R000","T0008_S005",8,5,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7292
"T0008_S006_R000","T0008_S006",8,6,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7066
"T0008_S007_R000","T0008_S007",8,7,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6899
"T0008_S008_R000","T0008_S008",8,8,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7094
"T0008_S009_R000","T0008_S009",8,9,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6842
"T0008_S010_R000","T0008_S010",8,10,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6839
"T0008_S011_R000","T0008_S011",8,11,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6489
"T0008_S012_R000","T0008_S012",8,12,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6798
"T0008_S013_R000","T0008_S013",8,13,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6563
"T0008_S014_R000","T0008_S014",8,14,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6123
"T0008_S015_R000","T0008_S015",8,15,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6140
"T0008_S016_R000","T0008_S016",8,16,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6398
"T0008_S017_R000","T0008_S017",8,17,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6383
"T0008_S018_R000","T0008_S018",8,18,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6832
"T0008_S019_R000","T0008_S019",8,19,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",6669
"T0008_S020_R000","T0008_S020",8,20,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",6845
"T0008_S021_R000","T0008_S021",8,21,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7238
"T0008_S022_R000","T0008_S022",8,22,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7063
"T0008_S023_R000","T0008_S023",8,23,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7051
"T0008_S024_R000","T0008_S024",8,24,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7536
"T0008_S025_R000","T0008_S025",8,25,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7314
"T0008_S026_R000","T0008_S026",8,26,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7445
"T0008_S027_R000","T0008_S027",8,27,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7336
"T0008_S028_R000","T0008_S028",8,28,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7441
"T0008_S029_R000","T0008_S029",8,29,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7343
"T0008_S030_R000","T0008_S030",8,30,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7419
"T0008_S031_R000","T0008_S031",8,31,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7409
"T0008_S032_R000","T0008_S032",8,32,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7455
"T0008_S033_R000","T0008_S033",8,33,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7592
"T0008_S034_R000","T0008_S034",8,34,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7232
"T0008_S035_R000","T0008_S035",8,35,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7269
"T0008_S036_R000","T0008_S036",8,36,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7405
"T0008_S037_R000","T0008_S037",8,37,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2838
"T0008_S038_R000","T0008_S038",8,38,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2802
"T0008_S039_R000","T0008_S039",8,39,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2952
"T0008_S040_R000","T0008_S040",8,40,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2974
"T0008_S041_R000","T0008_S041",8,41,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3044
"T0009_S002_R000","T0009_S002",9,2,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11473
"T0009_S011_R000","T0009_S011",9,11,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8271
"T0009_S012_R000","T0009_S012",9,12,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7840
"T0009_S013_R000","T0009_S013",9,13,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7235
"T0009_S014_R000","T0009_S014",9,14,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4175
"T0009_S015_R000","T0009_S015",9,15,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3530
"T0009_S016_R000","T0009_S016",9,16,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4219
"T0009_S017_R000","T0009_S017",9,17,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4125
"T0009_S018_R000","T0009_S018",9,18,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4015
"T0009_S019_R000","T0009_S019",9,19,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4388
"T0009_S020_R000","T0009_S020",9,20,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4453
"T0009_S021_R000","T0009_S021",9,21,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4601
"T0009_S022_R000","T0009_S022",9,22,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4718
"T0009_S023_R000","T0009_S023",9,23,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4414
"T0009_S024_R000","T0009_S024",9,24,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4303
"T0009_S025_R000","T0009_S025",9,25,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3813
"T0009_S026_R000","T0009_S026",9,26,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4063
"T0009_S027_R000","T0009_S027",9,27,0,4178951791027823611,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4843
"T0009_S028_R000","T0009_S028",9,28,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5080
"T0009_S029_R000","T0009_S029",9,29,0,4178951791027823611,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4895
"T0009_S030_R000","T0009_S030",9,30,0,4178951791027823611,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4795
"T0009_S031_R000","T0009_S031",9,31,0,4178951791027823611,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4820
"T0009_S032_R000","T0009_S032",9,32,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5250
