outcome,parameter,n_runs,n_event,n_no_event,mean_physical_event,mean_physical_no_event,physical_mean_difference,normalized_mean_difference,rank_biserial_effect,point_biserial_correlation,univariate_logistic_coefficient,permutation_p_value
"MACROPHAGE_POPULATION_ZERO","dieProbL",184,0,184,,0.00218005342291,,,,,,
"MACROPHAGE_POPULATION_ZERO","macrophageDaughterActivationBoost",184,0,184,,0.00764640234276,,,,,,
"MACROPHAGE_POPULATION_ZERO","endothelialDaughterDivisionBoost",184,0,184,,0.000898926045780,,,,,,
"MACROPHAGE_POPULATION_ZERO","fibroblastSignalBoost",184,0,184,,0.0120671632311,,,,,,
"MACROPHAGE_POPULATION_ZERO","fibroblastSignalCap",184,0,184,,9.52173913043,,,,,,
"MACROPHAGE_POPULATION_ZERO","tumorEndothelialRadius",184,0,184,,4.07391304348,,,,,,
"MACROPHAGE_POPULATION_ZERO","macrophageInteractionRadius",184,0,184,,3.89130434783,,,,,,
"MACROPHAGE_POPULATION_ZERO","macrophageEndothelialBiasRadius",184,0,184,,3.24782608696,,,,,,
"MACROPHAGE_POPULATION_ZERO","endothelialMacrophageRadius",184,0,184,,2.40217391304,,,,,,
"MACROPHAGE_POPULATION_ZERO","fibroblastTumorRadius",184,0,184,,3.86521739130,,,,,,
"MACROPHAGE_POPULATION_ZERO","clusterRadius",184,0,184,,6.54347826087,,,,,,
"MACROPHAGE_POPULATION_ZERO","initialJnkPositiveTenths",184,0,184,,7.09782608696,,,,,,
"MACROPHAGE_POPULATION_ZERO","initialMacrophageCount",184,0,184,,1092.40217391,,,,,,
"MACROPHAGE_POPULATION_ZERO","initialLungCount",184,0,184,,1182.89130435,,,,,,
"MACROPHAGE_POPULATION_ZERO","initPop",184,0,184,,26.4347826087,,,,,,
"SIMULATION_ERROR","netN",184,0,184,,0.00418925042772,,,,,,
"SIMULATION_ERROR","dieProbN",184,0,184,,0.0148693028540,,,,,,
"SIMULATION_ERROR","pOnMax",184,0,184,,0.0383666502704,,,,,,
"SIMULATION_ERROR","pOffMax",184,0,184,,0.0696103272936,,,,,,
"SIMULATION_ERROR","divProbP",184,0,184,,0.0164423391075,,,,,,
"SIMULATION_ERROR","dieProbP",184,0,184,,0.00183197735423,,,,,,
"SIMULATION_ERROR","cafDivBoost",184,0,184,,0.856521739130,,,,,,
"SIMULATION_ERROR","ecSurvival",184,0,184,,0.162391304348,,,,,,
"SIMULATION_ERROR","activProbF",184,0,184,,0.00531705013139,,,,,,
"SIMULATION_ERROR","divProbFP",184,0,184,,0.0331739130435,,,,,,
"SIMULATION_ERROR","activProbM",184,0,184,,0.0490869565217,,,,,,
"SIMULATION_ERROR","activProbE",184,0,184,,0.0201126117827,,,,,,
"SIMULATION_ERROR","recruitBias",184,0,184,,0.120869565217,,,,,,
"SIMULATION_ERROR","lambdaCAF",184,0,184,,2.35923878272,,,,,,
"SIMULATION_ERROR","stressStrength",184,0,184,,0.534782608696,,,,,,
"SIMULATION_ERROR","lambdaStress",184,0,184,,2.91657991669,,,,,,
"SIMULATION_ERROR","migrProbP",184,0,184,,0.0626086956522,,,,,,
"SIMULATION_ERROR","migrProbN",184,0,184,,0.0523913043478,,,,,,
"SIMULATION_ERROR","divProbFN",184,0,184,,0.00536956521739,,,,,,
"SIMULATION_ERROR","dieProbFN",184,0,184,,0.00257897952294,,,,,,
"SIMULATION_ERROR","dieProbFP",184,0,184,,0.00309675825297,,,,,,
"SIMULATION_ERROR","divProbMN",184,0,184,,0.00580436165718,,,,,,
"SIMULATION_ERROR","dieProbMN",184,0,184,,0.00471231507768,,,,,,
"SIMULATION_ERROR","divProbMP",184,0,184,,0.0103312697690,,,,,,
