output,output_family,parameter,screened,current_status,classification,classification_reason,mu_star,sigma,n_valid,n_lost,mean_snr,mu_star_q25,mu_star_median,mu_star_q75,sigma_q25,sigma_median,sigma_q75
"abc_target_01_jnkp_s480_stat","jnk","divProbMP",true,"fixed","D","mu-star and sigma at/below output medians",0.0512206391991,0.0724369226288,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbMP",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.362922811976,0.234312776524,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","migrProbM",true,"fixed","D","mu-star and sigma at/below output medians",0.0264876520228,0.0374591967261,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbEN",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.153666886652,0.217317795191,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","divProbEP",true,"fixed","D","mu-star and sigma at/below output medians",0.0285352082196,0.0403548784693,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbEP",true,"fixed","C","intermediate mu-star with above-median variability",0.0902460690092,0.127627214744,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","deactProbE",true,"fixed","C","intermediate mu-star with above-median variability",0.0801384492729,0.113332881829,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","dieProbL",true,"fixed","C","intermediate mu-star with above-median variability",0.0951408186111,0.134549436015,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","macrophageDaughterActivationBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.0609635502169,0.0862154795272,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","endothelialDaughterDivisionBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.00758386057782,0.0107251984843,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","fibroblastSignalBoost",true,"hard-coded","B","mu-star at/above output Q75 and sigma at/above median",0.142321947147,0.201273627878,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
"abc_target_01_jnkp_s480_stat","jnk","fibroblastSignalCap",true,"hard-coded","D","mu-star and sigma at/below output medians",0,0,2,0,,0.0420799527942,0.0716026639859,0.142321947147,0.0403548784693,0.0862154795272,0.179110341791
